Rk,Player,Date,Age,Team,,Opp,Result,GS,MP,FG,FGA,FG%,2P,2PA,2P%,3P,3PA,3P%,FT,FTA,FT%,TS%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,GmSc,BPM,+/-,Pos.,Player-additional
26,Khris Middleton,2019-12-27,28-137,MIL,@,ATL,W 112-86,*,25,10,19,.526,7,13,.538,3,6,.500,0,0,,.605,1,7,8,7,0,0,3,2,23,17.6,7.8,34,F-G,middlkh01
27,Khris Middleton,2019-12-28,28-138,MIL,,ORL,W 111-100,*,33,7,17,.412,6,12,.500,1,5,.200,6,6,1.000,.535,1,4,5,7,2,0,4,1,21,16.3,2.2,0,F-G,middlkh01
28,Khris Middleton,2019-12-30,28-140,MIL,@,CHI,W 123-102,*,32,9,19,.474,8,14,.571,1,5,.200,6,7,.857,.566,0,6,6,4,1,1,4,3,25,16.0,-2.8,11,F-G,middlkh01
29,Khris Middleton,2020-01-01,28-142,MIL,,MIN,W 106-104,*,33,5,18,.278,3,11,.273,2,7,.286,1,1,1.000,.352,2,6,8,4,2,0,3,3,13,6.2,-4.7,4,F-G,middlkh01
30,Khris Middleton,2020-01-04,28-145,MIL,,SAS,W 127-118,*,31,8,15,.533,5,9,.556,3,6,.500,1,1,1.000,.648,1,4,5,3,0,0,1,3,20,14.5,0.7,-1,F-G,middlkh01
31,Khris Middleton,2020-01-06,28-147,MIL,@,SAS,L 104-126,*,30,5,16,.313,4,9,.444,1,7,.143,4,4,1.000,.422,0,5,5,4,0,0,1,1,15,8.7,-6.3,-11,F-G,middlkh01
32,Khris Middleton,2020-01-08,28-149,MIL,@,GSW,W 107-98,*,33,6,16,.375,3,8,.375,3,8,.375,6,6,1.000,.563,1,6,7,6,1,0,1,3,21,17.7,6.3,6,F-G,middlkh01
33,Khris Middleton,2020-01-10,28-151,MIL,@,SAC,W 127-106,*,29,9,12,.750,8,10,.800,1,2,.500,8,11,.727,.802,0,11,11,4,2,0,2,2,27,26.3,13.8,12,F-G,middlkh01
34,Khris Middleton,2020-01-11,28-152,MIL,@,POR,W 122-101,*,28,11,17,.647,7,13,.538,4,4,1.000,4,4,1.000,.800,0,4,4,2,0,0,0,1,30,24.7,16.5,16,F-G,middlkh01
35,Khris Middleton,2020-01-14,28-155,MIL,,NYK,W 128-102,*,21,6,9,.667,5,7,.714,1,2,.500,4,4,1.000,.790,0,3,3,3,1,0,2,2,17,14.3,7.5,16,F-G,middlkh01
36,Khris Middleton,2020-01-16,28-157,MIL,,BOS,W 128-123,*,31,8,13,.615,5,8,.625,3,5,.600,4,5,.800,.757,1,5,6,4,2,0,2,1,23,21.3,11.0,3,F-G,middlkh01
37,Khris Middleton,2020-01-18,28-159,MIL,@,BRK,W 117-97,*,29,7,12,.583,4,7,.571,3,5,.600,3,4,.750,.727,0,4,4,4,3,0,2,0,20,19.0,11.7,13,F-G,middlkh01
