Rk,Player,Date,Age,Team,,Opp,Result,GS,MP,FG,FGA,FG%,2P,2PA,2P%,3P,3PA,3P%,FT,FTA,FT%,TS%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,GmSc,BPM,+/-,Pos.,Player-additional
37,Mikal Bridges,2020-01-07,23-130,PHO,,SAC,L 103-114,,17,0,1,.000,0,0,,0,1,.000,0,0,,.000,0,3,3,0,1,0,1,5,0,-1.8,-11.6,-5,F-G,bridgmi01
38,Mikal Bridges,2020-01-10,23-133,PHO,,ORL,W 98-94,,30,2,3,.667,2,3,.667,0,0,,0,0,,.667,0,4,4,0,2,2,2,2,4,4.5,-1.4,17,F-G,bridgmi01
39,Mikal Bridges,2020-01-12,23-135,PHO,,CHO,W 100-92,,26,4,6,.667,3,4,.750,1,2,.500,1,2,.500,.727,1,1,2,0,0,0,1,0,10,7.0,0.3,-8,F-G,bridgmi01
40,Mikal Bridges,2020-01-14,23-137,PHO,@,ATL,L 110-123,,33,6,8,.750,6,6,1.000,0,2,.000,3,4,.750,.768,1,2,3,4,4,1,0,2,15,19.4,10.7,2,F-G,bridgmi01
41,Mikal Bridges,2020-01-16,23-139,PHO,@,NYK,W 121-98,*,35,3,5,.600,2,3,.667,1,2,.500,0,1,.000,.643,0,5,5,4,0,0,4,2,7,3.8,-4.8,16,F-G,bridgmi01
42,Mikal Bridges,2020-01-18,23-141,PHO,@,BOS,W 123-119,*,40,10,13,.769,4,5,.800,6,8,.750,0,0,,1.000,0,3,3,0,2,2,0,3,26,24.0,12.3,12,F-G,bridgmi01
43,Mikal Bridges,2020-01-20,23-143,PHO,,SAS,L 118-120,,32,2,4,.500,2,2,1.000,0,2,.000,0,0,,.500,0,0,0,2,0,0,1,1,4,2.0,-6.4,4,F-G,bridgmi01
44,Mikal Bridges,2020-01-22,23-145,PHO,,IND,L 87-112,,33,4,8,.500,3,5,.600,1,3,.333,0,0,,.563,1,5,6,0,2,0,0,1,9,8.8,1.6,-10,F-G,bridgmi01
45,Mikal Bridges,2020-01-24,23-147,PHO,@,SAS,W 103-99,,32,2,12,.167,1,5,.200,1,7,.143,3,4,.750,.291,2,5,7,4,2,0,2,4,8,4.1,-6.1,-12,F-G,bridgmi01
46,Mikal Bridges,2020-01-26,23-149,PHO,@,MEM,L 109-114,,26,3,6,.500,3,5,.600,0,1,.000,0,0,,.500,1,3,4,3,2,2,1,5,6,7.1,1.7,2,F-G,bridgmi01
47,Mikal Bridges,2020-01-28,23-151,PHO,@,DAL,W 133-104,*,34,4,5,.800,3,4,.750,1,1,1.000,4,4,1.000,.962,1,1,2,6,2,1,0,2,13,18.2,12.5,27,F-G,bridgmi01
48,Mikal Bridges,2020-01-31,23-154,PHO,,OKC,L 107-111,*,34,0,5,.000,0,2,.000,0,3,.000,2,2,1.000,.170,3,3,6,1,0,1,2,5,2,-1.1,-10.1,-21,F-G,bridgmi01
49,Mikal Bridges,2020-02-02,23-156,PHO,@,MIL,L 108-129,*,31,2,8,.250,2,6,.333,0,2,.000,3,4,.750,.359,0,3,3,1,2,2,1,3,7,4.6,-3.7,-2,F-G,bridgmi01
50,Mikal Bridges,2020-02-03,23-157,PHO,@,BRK,L 97-119,*,36,6,12,.500,6,10,.600,0,2,.000,0,0,,.500,2,4,6,4,4,2,1,1,12,15.4,6.5,-13,F-G,bridgmi01
51,Mikal Bridges,2020-02-05,23-159,PHO,@,DET,L 108-116,*,42,5,9,.556,2,3,.667,3,6,.500,0,0,,.722,1,5,6,4,0,1,3,4,13,9.8,-1.9,-5,F-G,bridgmi01
52,Mikal Bridges,2020-02-07,23-161,PHO,,HOU,W 127-91,*,31,4,7,.571,2,3,.667,2,4,.500,3,3,1.000,.781,1,3,4,2,4,1,0,2,13,16.6,12.0,14,F-G,bridgmi01
53,Mikal Bridges,2020-02-08,23-162,PHO,,DEN,L 108-117,*,34,4,7,.571,3,5,.600,1,2,.500,0,0,,.643,2,1,3,1,1,0,1,0,9,8.1,-1.6,-18,F-G,bridgmi01
54,Mikal Bridges,2020-02-10,23-164,PHO,@,LAL,L 100-125,*,31,6,10,.600,2,4,.500,4,6,.667,2,2,1.000,.827,0,6,6,3,1,1,2,4,18,15.4,7.6,-15,F-G,bridgmi01
55,Mikal Bridges,2020-02-12,23-166,PHO,,GSW,W 112-106,*,32,6,12,.500,4,8,.500,2,4,.500,0,0,,.583,0,2,2,1,3,1,1,3,14,10.8,0.4,0,F-G,bridgmi01
56,Mikal Bridges,2020-02-21,23-175,PHO,@,TOR,L 101-118,*,24,3,7,.429,3,5,.600,0,2,.000,2,2,1.000,.508,0,1,1,3,1,0,2,4,8,4.1,-4.8,1,F-G,bridgmi01
57,Mikal Bridges,2020-02-22,23-176,PHO,@,CHI,W 112-104,*,28,2,5,.400,2,2,1.000,0,3,.000,4,4,1.000,.592,2,4,6,2,4,1,0,3,8,12.8,9.2,18,F-G,bridgmi01
58,Mikal Bridges,2020-02-24,23-178,PHO,@,UTA,W 131-111,*,30,3,3,1.000,3,3,1.000,0,0,,2,2,1.000,1.031,1,2,3,0,0,0,0,4,8,6.8,-1.5,15,F-G,bridgmi01
59,Mikal Bridges,2020-02-26,23-180,PHO,,LAC,L 92-102,*,38,4,7,.571,2,3,.667,2,4,.500,0,0,,.714,2,4,6,3,3,0,0,0,10,14.4,8.3,-8,F-G,bridgmi01
60,Mikal Bridges,2020-02-28,23-182,PHO,,DET,L 111-113,*,38,5,8,.625,3,4,.750,2,4,.500,1,1,1.000,.770,0,1,1,5,1,3,1,1,13,14.9,6.1,8,F-G,bridgmi01
61,Mikal Bridges,2020-02-29,23-183,PHO,,GSW,L 99-115,*,39,5,12,.417,0,2,.000,5,10,.500,0,0,,.625,1,2,3,3,0,1,0,2,15,11.9,4.3,-14,F-G,bridgmi01
